Title,Summary,Enrollment,Stars,Rating,Link
"
The Ultimate WordPress Course For Beginners!
","
Let THIS be the year you Build & Launch a WordPress Website or Blog that captures the eye on all devices!
","
2 students
",0.0, (0 ratings),https://www.udemy.com/course/the-ultimate-wordpress-course-for-beginners/
"
How To Create A Website using WordPress (Step by Step)
","
A Step by Step Instructional Guide on How To Create A Fully Functional Website Using WordPress in Around 1 Hour!
","
164,985 students
",4.4," (13,858 ratings)",https://www.udemy.com/course/how-to-create-a-website-using-wordpress-step-by-step/
"
Professional Logo Design in Adobe Illustrator
","
Learn how to design a logo that stands out from the crowd.
","
219,203 students
",4.4," (8,191 ratings)",https://www.udemy.com/course/professional-logo-design-crash-course/
"
How to Design & Prototype in Adobe XD
","
Everything you need to know about Adobe XD to start designing & prototyping awesome apps.
","
61,901 students
",4.4," (5,151 ratings)",https://www.udemy.com/course/adobe-xd-experience-design/
"
AutoCAD 2D and 3D practice drawings
","
A collection of AutoCAD practice drawings and projects
","
91,634 students
",4.5," (5,046 ratings)",https://www.udemy.com/course/autocad-2d-and-3d-practice-drawings/
"
Photoshop Fundamentals
","
The power of the digital art standard at your finger tips
","
71,457 students
",4.4," (4,778 ratings)",https://www.udemy.com/course/photoshop-fundamentals-in-one-hour/
"
Wireframing with Balsamiq Mockups
","
Learn the basics of Balsamiq Mockups, an invaluable tool for creating rapid user interface wireframes.
","
40,990 students
",4.5," (4,594 ratings)",https://www.udemy.com/course/wireframing-with-balsamiq-mockups/
"
Art Fundamentals - Building Blocks of Digital Painting
","
A beginner's guide to the building blocks of digital art
","
60,503 students
",4.6," (4,266 ratings)",https://www.udemy.com/course/art-fundamentals-in-one-hour/
"
Mobile App Design: From Sketches to Interactive Prototypes
","
Learn to turn UX Design sketches into an interactive prototype on your mobile in a quick and fun way using Marvel App
","
84,573 students
",4.3," (4,236 ratings)",https://www.udemy.com/course/mobile-app-design-prototype/
"
Useful Tricks & Tips in Adobe Illustrator
","
In this training course, you will learn a variety of useful tricks and tips to improve your skills in Adobe Illustrator.
","
50,254 students
",4.4," (4,159 ratings)",https://www.udemy.com/course/useful-tricks-and-tips-in-adobe-illustrator/
"
Learn 3D Modeling: Blender Basics in Under 2 Hours
","
Learn the Basics of Blender in Under 2 Hours
","
67,284 students
",4.3," (3,637 ratings)",https://www.udemy.com/course/learn-3d-modeling-blender-basics-in-under-2-hours/
"
Web Hosting 101: Get Your Website Live on the Web in No Time
","
Learn how to publish your own website live on the web in no time with this web hosting crash course.
","
91,098 students
",4.1," (3,392 ratings)",https://www.udemy.com/course/web-hosting-101/
"
Photoshop CC for Web Design Beginners
","
Learning the basics of Photoshop CC for Web Design Beginners
","
91,750 students
",4.4," (3,219 ratings)",https://www.udemy.com/course/photoshop-for-web-design-beginners-version2/
"
Adobe InDesign Made Easy. A Beginners Guide To InDesign
","
Learn how to use Adobe InDesign to build comprehensive page layouts. A beginners course by Infinite Skills
","
96,129 students
",4.2," (3,021 ratings)",https://www.udemy.com/course/adobe-indesign-made-easy/
"
Figure Drawing From Life Using The Reilly Technique.
","
Learn to draw the figure from life in less than 45 minutes.
","
96,631 students
",3.7," (2,738 ratings)",https://www.udemy.com/course/figure-drawing-from-life-using-the-reilly-technique/
"
Create a WordPress Website for Your Web Design Business
","
A beginner's guide to creating a WordPress website without any coding for your web design & SEO business.
","
60,260 students
",4.4," (2,601 ratings)",https://www.udemy.com/course/create-wordpress-website-for-your-web-design-business/
"
Introduction to Blender For Beginners
","
The complete beginners guide to Blender and the world of 3D.
","
52,398 students
",4.3," (2,474 ratings)",https://www.udemy.com/course/introduction-to-blender-for-beginners/
"
Illustrator CC 2020 for beginners : Basics & Tricks
","
Familiarize with Adobe illustrator and get to know the the essentials
","
62,442 students
",4.4," (2,327 ratings)",https://www.udemy.com/course/illustrator-cc-2018-for-beginners-basics-tricks/
"
Introduction to Web and eCommerce User eXperience Design
","
Get an overview of the What, Why and How of web and ecommerce user experience design and find out how to learn more.
","
36,817 students
",4.0," (2,317 ratings)",https://www.udemy.com/course/introduction-to-web-and-ecommerce-user-experience-design/
"
User Experience Certification
","
An introduction to the BCS Foundation Certificate in UX
","
31,828 students
",4.2," (2,206 ratings)",https://www.udemy.com/course/certificate-in-ux/
"
Create Stunning Infographics to Share your Ideas
","
The Easiest Way to Create Stunning Infographics to Share Your Ideas, Projects, Etc.
","
27,385 students
",4.3," (2,123 ratings)",https://www.udemy.com/course/infographic/
"
Learn how to draw anime with the Rogue Mangaka Method
","
Learn with our tested and proven method that actually bring results to absolute beginners who have no drawing skills
","
52,550 students
",4.3," (2,056 ratings)",https://www.udemy.com/course/learn-how-to-draw-anime-with-the-rogue-mangaka-method/
"
SIEMENS Solid Edge Training & Certification for Students
","
Solid Edge Training for Beginners: Validate Your Skills and Become a Certified Associate in Days (Mechanical 3D Design)
","
18,352 students
",4.5," (1,963 ratings)",https://www.udemy.com/course/solidedgecertification1/
"
Bentley Staad Pro v8i
","
CAD-SHEEKSHA presents complete guide on 'BENTLEY STAADPRO v8i'. This software is accepted worldwide and very useful.
","
17,279 students
",3.9," (1,820 ratings)",https://www.udemy.com/course/staadpro-cs/
"
2D Game Art for Non-Artists
","
Create beautiful cartoon art with a modern edge, and harness light and shading techniques to give your work depth
","
51,171 students
",4.3," (1,745 ratings)",https://www.udemy.com/course/2d-game-art-for-non-artists/
"
How to Make a WordPress Website -Free Tutorial for Beginners
","
Learn How to Make a WordPress Website from Scratch in Under 1 Hour. WordPress Tutorial for Beginners Step by Step.
","
28,217 students
",4.5," (1,666 ratings)",https://www.udemy.com/course/wordpress-website-tutorial/
"
Mass Building using Autodesk Revit
","
Revit Quick Start Program is designed for both beginners and industry professionals looking to explore Revit
","
25,412 students
",4.3," (1,601 ratings)",https://www.udemy.com/course/revit_3dtraining_quickstart/
"
User Experience (UX) Fundamentals
","
Learn the fundamentals of UX (user experience) design and process.
","
15,308 students
",4.4," (1,563 ratings)",https://www.udemy.com/course/introtoux/
"
Basic Animation In After Effects
","
Learn basic animation, motion graphics and how to add special effects to video in After Effects.
","
38,108 students
",4.3," (1,548 ratings)",https://www.udemy.com/course/basic-animation-in-after-effects/
"
Sketchup Architect Beginner Fast Track
","
Learn the fundamental tools necessary to model with SketchUp
","
18,563 students
",4.3," (1,421 ratings)",https://www.udemy.com/course/sketchup-just-the-basics/
"
How to draw a realistic eye
","
Using pencil, follow the step by step instructions to draw an eye
","
31,316 students
",4.3," (1,403 ratings)",https://www.udemy.com/course/how-to-draw-a-realistic-eye/
"
How to Animate Logos for Companies & Brands
","
Practical Animation that Brings Logos to Life In 1 Hour or Less
","
59,485 students
",4.6," (1,383 ratings)",https://www.udemy.com/course/living-logos-animation-simple-after-effects/
"
Quote Images for Pinterest, Facebook, & Instagram
","
How to create amazing quote pictures for social media Fast, Easy & Free
","
33,961 students
",4.2," (1,379 ratings)",https://www.udemy.com/course/viral-images-pinterest-facebook-instagram/
"
Logo Design Fundamentals
","
Logo Design! Not just the basics, it's the fundamentals. Lauren guides you in building and preparing a branded logo.
","
41,499 students
",3.9," (1,371 ratings)",https://www.udemy.com/course/logo-design-fundamentals/
"
How to Design an Awesome Letterhead in Adobe Illustrator
","
Learn Letterhead Design from a published professional!
","
35,633 students
",4.2," (1,258 ratings)",https://www.udemy.com/course/letterheaddesign/
"
Digitally Painting and Drawing Eyes
","
Take Your Digital Paintings to the Next Level
","
37,142 students
",4.5," (1,193 ratings)",https://www.udemy.com/course/digitally-painting-and-drawing-eyes/
"
Full project using Revit Structure - Basic Modeling
","
your first step to learn Revit Structure
","
14,796 students
",4.0," (1,181 ratings)",https://www.udemy.com/course/rst_basics/
"
Free Blender Crash Course!
","
Start now to create your 3D Scenes!
","
25,043 students
",4.6," (1,135 ratings)",https://www.udemy.com/course/blender-crash-course/
"
Create Your Own Character in Blender
","
Learn the Great skill of character creation with Blender 3D
","
35,926 students
",4.3," (1,088 ratings)",https://www.udemy.com/course/create-your-own-character/
"
Introduction to X Theme and Cornerstone for Wordpress
","
Create beautiful websites using X Theme and Cornerstone with Wordpress.
","
19,502 students
",4.5," (1,079 ratings)",https://www.udemy.com/course/intro-to-x-theme-cornerstone-for-wordpress/
"
Graphic design: Designing 4 Advertisements in a series!
","
Graphic Design course, designing 4 full page AdverArt pieces using Adobe Photoshop and Adobe Illustrator. Professional.
","
39,944 students
",4.0," (1,032 ratings)",https://www.udemy.com/course/fundamentals-of-an-advertisement/
"
Photoshop CC: The Essentials of Photoshop In Just 2 hrs
","
Photoshop CC - Give me 2 hrs of your time and I'll arm you with the skills you need for success, no matter the project.
","
48,288 students
",4.1," (1,028 ratings)",https://www.udemy.com/course/photoshop-cc-introduction-tutorial-quick-start/
"
Cartoon Drawing: For The Absolute Beginner!
","
Take your stick-man and upgrade it into a 3D character!
","
20,625 students
",4.2," (1,017 ratings)",https://www.udemy.com/course/cartoon-drawing-for-the-absolute-beginner/
"
Learn Illustrator By Recreating Top 3 Logos - Beginner Guide
","
In this course you'll learn how to use illustrator by recreating top 3 logos.
","
26,657 students
",4.1," (1,010 ratings)",https://www.udemy.com/course/learn-illustrator/
"
How To Build A Website Using WordPress - AMAZING
","
A Complete Guide To Building Amazing, Mobile Friendly Websites using WordPress.
","
40,797 students
",4.4, (950 ratings),https://www.udemy.com/course/how-to-build-a-website-using-wordpress/
"
HTML and CSS: The Super Fun Beginner's Course
","
The starting place for all the other HTML courses out there!
","
20,492 students
",4.2, (940 ratings),https://www.udemy.com/course/ht-mlcss/
"
Getting Started With Wordpress - A Beginners Guide
","
Learn to use and manage your Wordpress Website with this in-depth course from Website Designer Jerad Hill.
","
37,339 students
",4.1, (935 ratings),https://www.udemy.com/course/getting-started-with-wordpress-a-beginners-guide/
"
Adobe illustrator For UI / UX Design
","
How to use Adobe illustrator for UI / UX Design all things you need to know .
","
21,089 students
",3.9, (886 ratings),https://www.udemy.com/course/illustrator-for-ui-ux-design/
"
Crash Course In Infographics with Easelly
","
Learn to communicate visually without any design experience!
","
14,672 students
",4.4, (859 ratings),https://www.udemy.com/course/crash-course-in-infographics-with-easelly/
"
The Logo Design Process From Start To Finish
","
Learn every aspect of a logo design project from the initial meeting with client, the technical design and finalization.
","
29,511 students
",4.5, (837 ratings),https://www.udemy.com/course/the-logo-design-process-from-start-to-finish/
"
Adobe Photoshop CS6 - For Beginners
","
Adobe Photoshop CC is the industry standard software program for bitmap editing in all fields of development and design.
","
20,987 students
",4.2, (797 ratings),https://www.udemy.com/course/learn-adobe-photoshop-cs6-for-beginners/
"
After Effects CC for Beginners - The Basics of After Effects
","
Learn the basics of After Effects in this complete beginner's course! Learn After Effects in under 1 Hour!
","
17,519 students
",4.3, (781 ratings),https://www.udemy.com/course/aftereffectsbasics/
"
Learn Maya - Character Head Modeling for Beginners
","
This course will open your path towards character modeling.
","
28,654 students
",4.3, (773 ratings),https://www.udemy.com/course/learn-maya-character-head-modeling-for-beginners/
"
MECHANISMS AND MOTION - ROBOTICS FOCUS
","
PREPARING FOR A CAREER IN MECHANICAL ENGINEERING & 3D DESIGN - Solid Edge; Solidworks; Creo; Blender; AutoCad
","
23,335 students
",4.5, (769 ratings),https://www.udemy.com/course/mechanisms/
"
How to make GIMP 2.8 look and act as Photoshop
","
Free courses aren't allowed to be updated anymore; please read my Instructor bio for a solution. Thank you.
","
25,798 students
",4.5, (765 ratings),https://www.udemy.com/course/free-course-make-gimp-look-and-act-as-photoshop/
"
Create 3D Game Characters: No modeling or rigging required
","
Create and animate professional-level, 3D game characters without any experience in modeling, sculpting or rigging.
","
37,423 students
",4.2, (755 ratings),https://www.udemy.com/course/create-3d-game-characters-no-modeling-or-rigging-required/
"
Adobe After Effects Templates for Beginners
","
Improve your videos with pre-made After Effects templates. No previous skill required to spice up your videos today!
","
37,560 students
",4.6, (726 ratings),https://www.udemy.com/course/how-to-use-after-effects-templates/
"
From Doodle to Logo
","
Paper to computer...creating a quality logo from a hand drawn image!
","
15,740 students
",4.2, (711 ratings),https://www.udemy.com/course/from-doodle-to-logo/
"
Learn Complete Wordpress Security
","
A complete guide for building a secure WordPress website and preventing hack attacks
","
34,020 students
",4.4, (703 ratings),https://www.udemy.com/course/learn-complete-wordpress-security/
"
Learn to Design a Letterhead - A Beginners Course
","
Learn how to design a letterhead from rough sketch through to setting your document up ready to go to print.
","
35,843 students
",4.3, (693 ratings),https://www.udemy.com/course/learn-to-design-a-letterhead/
"
3D Printing Basics
","
Want to learn about 3D Printers? Airscrew Academy is the perfect place to start!
","
8,317 students
",4.3, (690 ratings),https://www.udemy.com/course/3d-printing-basics/
"
Intro to Lumion
","
What Lumion is, why you should use it and how to navigate the interface.
","
12,185 students
",4.2, (681 ratings),https://www.udemy.com/course/intro-to-lumion/
"
Start Making Comics with Manga Studio 5 / Clip Studio Paint
","
Learn to Make Comic Strips, Comic Books, Graphic Novels, & Illustrated Books: Essential Training From Zero to Superhero
","
21,000 students
",4.7, (670 ratings),https://www.udemy.com/course/start-making-comics/
"
Blender Basics
","
Easy to follow tutorials to learn basic animation in Blender.
","
20,706 students
",4.3, (653 ratings),https://www.udemy.com/course/blender-basics/
"
Beyond Usability: Learn the User Research Toolkit
","
A 60-minute introduction to a variety of user research methods
","
12,127 students
",4.2, (635 ratings),https://www.udemy.com/course/learn-the-user-research-toolkit/
"
Fashion Styling: TOP Fashion Trends Fall/Winter 2016-2017
","
Trendy fashion colors and basic must-haves (clothes, shoes, bags)
","
9,500 students
",4.1, (625 ratings),https://www.udemy.com/course/fashion-styling-top-fashion-trends-fall-winter-2016-2017/
"
Corel Draw - From Straight Line to A Logo
","
This Course is for Beginners to became familiar with use of Corel Draw Basic Tools.
","
11,825 students
",4.3, (620 ratings),https://www.udemy.com/course/corel-draw-from-straight-line-to-a-logo/
"
Learn Comic Book Color Flatting! (Coloring Assistant role)
","
Learn how to flat pages properly like a pro flatter! (Entry level comic book coloring work)
","
13,993 students
",4.5, (620 ratings),https://www.udemy.com/course/flatting/
"
Illustrating with Adobe Illustrator CS3
","
This is aimed to guide High School Students in Mr. Levin's Digital Art and Design Course through the Illustration Proces
","
40,775 students
",3.7, (602 ratings),https://www.udemy.com/course/c7_8_illustrations/
"
Mastering Camtasia Studio 9 and Camtasia Mac 3 Preview
","
Get up and running with Camtasia for free!
","
9,763 students
",4.4, (600 ratings),https://www.udemy.com/course/camtasia9preview/
"
VSD - A complete guide to install open-source EDA tools
","
A step towards freedom in IC design!!
","
9,472 students
",4.6, (598 ratings),https://www.udemy.com/course/vsd-a-complete-guide-to-install-open-source-eda-tools/
"
FREE After Effects Basics -2D Flat Shadows in After Effects
","
Intro to After Effects - Learn After Effects Animation with this basic free course
","
30,244 students
",4.1, (596 ratings),https://www.udemy.com/course/after-effects-basics-flat-shadows-in-after-effects/
"
Setting Up Adobe Illustrator CS6 CC For Maximum Productivity
","
Set up Adobe Illustrator CS6/CC to make you a more productive graphic artist. Beginners to Experts welcome!
","
28,458 students
",4.4, (589 ratings),https://www.udemy.com/course/tutorials-adobe-illustrator-cs6-cc-for-maximum-productivity/
"
Convert Image to Vector in Adobe illustrator
","
Learn how to create full deatiled vector shapes and patterns from image in Adobe illustrator .
","
15,879 students
",4.1, (580 ratings),https://www.udemy.com/course/convert-image-to-vector-in-adobe-illustrator/
"
InVision Studio for UI Designers
","
Interface Design and Prototyping all in one
","
15,680 students
",4.4, (580 ratings),https://www.udemy.com/course/invision-studio-for-ui-designers/
"
Most Wanted Flat Design Techniques #1: Desert Island
","
Flat design : How to create advanced flat design projects in Illustrator Adobe Illustrator Tutorial
","
17,513 students
",4.7, (579 ratings),https://www.udemy.com/course/flat-design-flat-ui-design-flat-colors-flat-design-desert-island/
"
Improve Anime Drawings With Leonardo DaVinci Method
","
Learn how to apply the Method by Leonardo DaVinci to improve your drawings.
","
17,681 students
",4.2, (578 ratings),https://www.udemy.com/course/improve-anime-drawings-with-leonardo-davinci-method/
"
Screens Essentials for UI Designers
","
Get to know formats, resolutions, DPI and more
","
15,617 students
",4.3, (575 ratings),https://www.udemy.com/course/screens-essentials-for-ui-designers/
"
Beginners Adobe Dreamweaver Tutorial
","
Go hands-on with web design skills in Adobe Dreamweaver CS5.5 with one of the world's top software trainers!
","
53,518 students
",4.6, (561 ratings),https://www.udemy.com/course/learn-dreamweaver-with-infinite-skills/
"
Beginners Digital Illustration with Krita
","
Get started digital painting for free with Krita
","
11,235 students
",4.3, (557 ratings),https://www.udemy.com/course/essentials-of-digital-illustration-with-krita-section-1/
"
Combat Knife 3D Game Asset in Blender and Substance Painter
","
Learn to model, UV unwrap, and texture a high quality game asset from start to finish.
","
14,296 students
",4.7, (549 ratings),https://www.udemy.com/course/combat-knife-3d-game-model-asset-in-blender-and-substance-painter/
"
Semantic UI - A Complete Beginners Guide
","
Learn to create simple website with basics
","
12,298 students
",4.7, (545 ratings),https://www.udemy.com/course/semantic-ui-for-beginners/
"
Apple Watch UX: Design Beautiful UI and User Experiences
","
Learn how to design and prototype smooth user experiences and beautiful interfaces for the Apple Watch in less than 2hrs
","
13,164 students
",4.4, (541 ratings),https://www.udemy.com/course/apple-watch-user-experience/
"
Unreal Engine 4 for Architecture - Fundamentals Course
","
Use the Unreal Engine to create beautiful Arch Viz walkthroughs for Virtual Reality
","
20,925 students
",3.9, (540 ratings),https://www.udemy.com/course/unreal-engine-4-for-architecture-fundamentals-course/
"
Lumion for Architects
","
Learn basic to advanced techniques of using Lumion with Sketchup to render a fully animated architectural video.
","
13,267 students
",4.2, (534 ratings),https://www.udemy.com/course/lumion-for-architects/
"
Adobe Xd Basics Course
","
Learn all the basics of Adobe Xd and what it has to offer.
","
12,420 students
",4.5, (534 ratings),https://www.udemy.com/course/adobe-xd-basics-course/
"
Animatron University - Beginner Course
","
Animation for the rest of us!
","
22,042 students
",4.3, (529 ratings),https://www.udemy.com/course/animatron-university-beginner-course/
"
Learn Inkscape : Design Logos and Game Arts
","
Learn To Design Logos And Game Art Using Inkscape Become A Designer. FREE Inkscape
","
13,619 students
",4.2, (525 ratings),https://www.udemy.com/course/design-logos-and-game-arts-inkscape/
"
Image Adjustments and Adjustment Layers in Photoshop
","
How to work with Adjustments and Adjustment Layers in Adobe Photoshop: Full Guide
","
28,562 students
",4.4, (520 ratings),https://www.udemy.com/course/photoshop-adjustments-and-adjustment-layers/
"
3DS Max Learn Basics Foundation Course
","
Start 3D, the right way within 2 hrs!
","
17,337 students
",4.2, (514 ratings),https://www.udemy.com/course/3ds-max-learn-basics-foundation-course/
"
How To Start a Profitable WordPress Blog Without Coding!
","
Learn Step by Step, How to Build a Profitable Blog Without Writing a Single Line of code - 100% Beginner Friendly!
","
20,481 students
",4.2, (512 ratings),https://www.udemy.com/course/how-to-start-a-successful-blog/
"
Design Over & Under Voltage Protection Circuit
","
Learn how a electric stabilizer works & design one for yourself
","
9,891 students
 ",3.9, (502 ratings),https://www.udemy.com/course/design-over-under-voltage-protection-circuit/
"
10 Things you must know in Photoshop
","
10 Powerful tools that every Photoshop user must know about them .
","
13,916 students
",4.0, (498 ratings),https://www.udemy.com/course/10-things-you-must-know-in-photoshop/
"
How to Make a Website / Start a Blog w/ WordPress in 2 hours
","
Learn how to create a website or build a blog on your own domain, with WordPress, without coding, all in under 2 hours.
","
32,854 students
",4.1, (496 ratings),https://www.udemy.com/course/how-to-make-a-website-or-start-a-blog-with-wordpress/
"
3D Logo Design using Autodesk 3ds Max
","
3ds Max Quick Start Program is designed for beginners who are looking to explore 3D as a future career option.
","
21,471 students
",4.3, (484 ratings),https://www.udemy.com/course/3dsmax_3dtraining_quickstart/
"
Vectr: Beginner's Guide To Graphic Design
","
Learn the basics of theory and practice of vector graphics design with Vectr.
","
15,001 students
",3.9, (483 ratings),https://www.udemy.com/course/vectr-beginners-guide-to-graphic-design/
"
3D CAD Fundamentals with SIEMENS Solid Edge
","
STEM to STEAM - An Artistic Approach to 3D Modeling
","
8,959 students
",4.5, (482 ratings),https://www.udemy.com/course/3dcadbasics/
"
Ditch Auto: Editing Workflow in Lightroom & Photoshop
","
Take your Photos to the next level in Adobe Lightroom and Adobe Photoshop. This course includes a complete workflow.
","
27,468 students
",4.3, (482 ratings),https://www.udemy.com/course/ditch-auto-editing-workflow-in-lightroom-photoshop/
"
HDR Image-Based Lighting in Blender
","
Watch this crash course and master the complete HDR image-based lighting workflow, 100% Blender
","
23,324 students
",4.6, (481 ratings),https://www.udemy.com/course/hdr-lighting-in-blender/
"
TinkerCad for Beginners
","
Get a quick tour of the User Interface and familiarize yourself with all the buttons and tools available in Tinkercad.
","
4,683 students
",4.5, (475 ratings),https://www.udemy.com/course/tinkercad-for-beginners/
"
Introduction to Autodesk Maya 2016
","
Fundamental Ideas to start learning Autodesk Maya 2016
","
12,567 students
",4.7, (472 ratings),https://www.udemy.com/course/introduction-to-autodesk-maya-2016/
"
Digital Painting Series Ep0. Dragon Bust
","
Learn to paint step by step. From amateur to master.
","
19,656 students
",4.6, (471 ratings),https://www.udemy.com/course/digital-painting-series-ep0-dragon-bust/
"
Start a Wordpress Blog Website Today
 ","
Want to start a Wordpress website or blog? Installing and setting up Wordpress couldn't be easier. Let's get started!
","
13,574 students
",4.2, (470 ratings),https://www.udemy.com/course/4-steps-to-starting-a-wordpress-blog-website/
"
Hands on Sketch Training-Mobile App Design (Preview Course)
","
Try the preview version of the course for a taste of using Sketch for mobile app design. Try the full version for more.
","
17,782 students
",4.5, (466 ratings),https://www.udemy.com/course/hands-on-sketch-3-training-mobile-app-design-mini-course/
"
How to Make an Animated Movie
","
In this course I will guide you through the process of making an animated short movie, step by step.
","
35,455 students
",3.9, (465 ratings),https://www.udemy.com/course/how-to-make-an-animated-movie/
"
Adobe Flash CS5.5 for Beginners
","
Learn how to use Flash CS5.5 with ultimate flash cs5 tutorials to create Interactive Content.
","
91,766 students
",4.4, (460 ratings),https://www.udemy.com/course/learn-adobe-flash-with-infinite-skills/
"
Learn Photoshop for Design: 100% Practical Projects
","
Learn Photoshop by completing different projects that cover all the tools you will need to know to do your own designs.
","
27,967 students
",3.7, (458 ratings),https://www.udemy.com/course/photoshop-for-design-learn-banner-design-in-photoshop/
"
Getting Started in Inkscape
","
Take your first steps creating vector art for free
","
9,117 students
",4.5, (457 ratings),https://www.udemy.com/course/getting-start-in-inkscape/
"
Move A Wordpress Website from Local to Live
","
This course makes moving a Wordpress site from local to live easy and fun. A complete and cheap step by step guide.
","
23,620 students
",3.7, (456 ratings),https://www.udemy.com/course/how-to-put-a-wordpress-website-live/
"
Learn HTML and CSS together for Beginners
","
Learn how to make websites using HTML and CSS This course is for beginners step by step to create a completed website
","
35,260 students
",4.4, (454 ratings),https://www.udemy.com/course/learn-html-css-website/
"
Web Design Bootcamp : Design like a PRO
","
Get hired by developing the skill to design from ZERO to HERO
","
16,713 students
",3.8, (449 ratings),https://www.udemy.com/course/web-design-bootcamp-design-like-a-pro/
"
Urban Innovation 1: Sustainability and Technology Solutions
","
An introduction to innovators and initiatives in urban sustainability and connected technology: smart cities & transport
","
8,347 students
",4.4, (447 ratings),https://www.udemy.com/course/urban-innovation/
"
Cartoon Character Modeling In Blender
","
Create a simple 3D cartoony character in Blender
","
22,049 students
",4.6, (444 ratings),https://www.udemy.com/course/cartoon-character-modeling-in-blender/
"
How to create better graphic design 1
","
Applying simple and plausible tips for better visual communication.
","
13,206 students
",4.1, (435 ratings),https://www.udemy.com/course/how-to-create-better-graphic-design-1/
"
How To Make a WordPress Website 2019 - Complete Guide
","
Learn step-by-step how to make a WordPress Website , basic SEO and how set up your very own professional website email!
","
14,240 students
",4.2, (432 ratings),https://www.udemy.com/course/how-to-make-a-wordpress-website-2018-complete-guide/
"
How to Design a Typographic Poster
","
Learn how to use Adobe Illustrator to design a typographic poster design.
","
14,000 students
",3.9, (430 ratings),https://www.udemy.com/course/how-to-design-a-typographic-poster/
"
3D Logo Design using Autodesk Maya
","
Maya Quick Start Program is designed for beginners who are looking to explore 3D as a future career option.
","
28,197 students
",4.3, (429 ratings),https://www.udemy.com/course/3dtraining_maya_quickstart/
"
Fundamentals of Solidworks 2018 - Beginner Level
","
3D Modeling, Mechanical CAD, Product Design,
","
8,869 students
",4.2, (420 ratings),https://www.udemy.com/course/fundamentals-of-solidworks-2018-beginner-level/
"
Create Your Own Website In 2 Hours
","
An easy to follow step-by-step course on building a quality website in record time -- WITHOUT technical skills …
","
23,710 students
",4.0, (414 ratings),https://www.udemy.com/course/create-your-own-website-in-2-hours/
"
Introduction to Design for Innovation using Fusion 360
","
Designing a Clean Drinking Water Solution for Emerging Economies
","
12,533 students
",4.5, (412 ratings),https://www.udemy.com/course/design-for-innovation-using-fusion-360-water/
"
Siemens Solid Edge Sketching Fundamentals
","
STEM to STEAM - Creating Artistic Patterns & Designs with Siemens Solid Edge CAD
","
9,331 students
",4.5, (397 ratings),https://www.udemy.com/course/solidedgesketch/
"
How To Build a Stunning Website with WordPress in 70 Minutes
","
Learn Step by Step, How to Build a Professional Website with WordPress from Scratch - No Coding Needed!
","
19,576 students
",4.6, (396 ratings),https://www.udemy.com/course/how-to-build-a-website-with-wordpress/
"
Website from Scratch HTML and CSS for Beginners
","
Exercise to practice building a web page from scratch using HTML CSS and JavaScript
","
15,435 students
",4.3, (395 ratings),https://www.udemy.com/course/html-css-website-course/
"
How To Design Social Media Posts with Canva! (Beginner)
","
Learn how to create stunning social media posts with Canva without all the complicated hassle.
","
16,929 students
",3.9, (394 ratings),https://www.udemy.com/course/how-to-design-social-media-posts-with-canva/
"
How To Start A WordPress Blog in Under 30 Minutes
","
Learn How To Use WordPress & Start Blogging Like A Pro!
","
9,340 students
",3.9, (391 ratings),https://www.udemy.com/course/start-a-wordpress-blog-in-under-30-minutes/
"
How to Make a Resume Website With WordPress
","
Learn to make your own resume website with wordpress in this step by step beginners tutorial
","
16,727 students
",4.6, (378 ratings),https://www.udemy.com/course/how-to-make-a-resume-website-with-wordpress/
"
Photoshop Beginner Class | Digital Painting
","
Your First Digital Painting
","
11,341 students
",4.2, (375 ratings),https://www.udemy.com/course/photoshop-beginner-class/
"
ProShow Producer Plus Photoshop Equals Love!
","
Combining Adobe Photoshop image editing with your ProShow Slide Shows is a great way to enhance your creativity!
","
10,929 students
",4.4, (373 ratings),https://www.udemy.com/course/proshow-producer-plus-photoshop-equals-love/
"
Analysis of Everyday Things.
","
A look at how the old ways of doing things get perpetuated causing us problems today.
","
16,582 students
",4.3, (372 ratings),https://www.udemy.com/course/analysis-of-everyday-things/
"
A Practical Introduction - Modeling & Animation in Blender
","
Take your first steps in 3D Modeling & Animation with Blender - B3D
","
12,896 students
",4.3, (371 ratings),https://www.udemy.com/course/a-practical-introduction-to-blender-3d/
"
Improve Your Web Design Experience with Squarespace
","
Featuring 25 video tutorials to help enhance your Squarespace experience, powered by Squarespace Summit.
","
22,864 students
",4.4, (367 ratings),https://www.udemy.com/course/improve-your-web-design-experience-with-squarespace/
"
How To Create a Super Website with WordPress (Step by Step)
","
Learn Step by Step, How to Quickly and Easily Create a Mobile-Friendly Website with WordPress - 100% Beginner Friendly!
","
20,173 students
",4.4, (365 ratings),https://www.udemy.com/course/how-to-create-a-website-with-wordpress-step-by-step/
"
Start A Blog from Scratch (Self-Hosted Blog Tutorial)
","
A Step by Step Guide to Starting A Self-Hosted Blog using WordPress
","
21,346 students
",4.3, (360 ratings),https://www.udemy.com/course/start-a-blog-from-scratch/
"
Canva |Top 10 Burning Questions & How To's
","
Let me answer the Internet's top 10 Canva questions & How to's
","
11,879 students
",4.5, (359 ratings),https://www.udemy.com/course/canva-free-course/
"
3D Photorealistic Architectural Visualization
","
Free Guide For Compositing Architectural Visualization
","
14,494 students
",4.0, (353 ratings),https://www.udemy.com/course/architectural-visualization-fundamentals/
